1545  (6959,7695)    (882,982)  
1546  (6960,6057)    (869,969)  
1547  (6960,8837)    (1738,1938)  
1548  (6961,6957)    (869,969)  
1549  (6962,6482)    (645,745)  
1550  (6962,7867)    (1290,1490)  
1551  (6962,9960)    (2580,2980)  
1552  (6964,9212)    (1290,1490)  
1553  (6966,6846)    (823,923)  
1554  (6967,6128)    (1646,1846)  
1555  (6967,7513)    (3292,3692)  
1556  (6967,7978)    (2469,2769)  
1557  (6967,9849)    (988,1088)  
1558  (6968,8201)    (1976,2176)  
1559  (6968,8666)    (1976,2176)  
1560  (6969,8393)    (467,567)  
1561  (6972,7412)    (934,1134)  
1562  (6973,5987)    (1868,2268)  
1563  (6973,7625)    (1401,1701)  
1564  (6973,8070)    (21,121)  
1565  (6974,7129)    (21,121)  
1566  (6975,7342)    (485,585)  
1567  (6975,9414)    (970,1170)  
1568  (6976,7787)    (1940,2340)  
1569  (6976,8929)    (485,585)  
1570  (6976,9172)    (879,979)  
1571  (6977,7291)    (879,979)  
1572  (6980,6988)    (478,578)  
1573  (6980,8151)    (956,1156)  
1574  (6980,9778)    (274,374)  
1575  (6981,8131)    (548,748)  
1576  (6981,9283)    (1096,1496)  
1577  (6982,6948)    (548,748)  
1578  (6983,9708)    (991,1091)  
1579  (6984,8282)    (286,386)  
1580  (6984,8990)    (286,386)  
1581  (6986,7555)    (276,376)  
1582  (6987,7059)    (552,752)  
1583  (6988,6584)    (828,1128)  
1584  (6988,7039)    (339,439)  
1585  (6988,8192)    (678,878)  
1586  (6989,6776)    (678,878)  
1587  (6989,7019)    (815,915)  
1588  (6989,8646)    (1630,1830)  
1589  (6989,9334)    (50,150)  
1590  (6990,6524)    (100,300)  
1591  (6990,8606)    (200,600)  
1592  (6992,7191)    (150,450)  
1593  (6992,9041)    (478,578)  
1594  (6993,6241)    (956,1156)  
1595  (6993,8778)    (1434,1734)  
1596  (6993,9698)    (840,940)  
1597  (6994,5968)    (840,940)  
1598  (6994,6433)    (914,1014)  
1599  (6994,8060)    (1828,2028)  
1600  (6995,6413)    (3656,4056)  
1601  (6995,9900)    (2742,3042)  
1602  (6997,5907)    (373,473)  
1603  (6997,9142)    (373,473)  
1604  (6998,5887)    (293,393)  
1605  (6998,7747)    (452,552)  
1606  (6999,7242)    (904,1104)  
1607  (6999,7939)    (904,1104)  
1608  (7000,7697)    (495,595)  
1609  (7001,8829)    (990,1190)  
1610  (7002,7646)    (233,333)  
1611  (7002,8566)    (466,666)  
1612  (7003,8091)    (388,488)  
1613  (7004,7141)    (41,141)  
1614  (7005,7818)    (573,673)  
1615  (7006,6170)    (1146,1346)  
1616  (7007,6373)    (2292,2692)  
1617  (7007,9395)    (1146,1346)  
1618  (7008,7505)    (283,383)  
1619  (7008,9830)    (566,766)  
1620  (7009,7727)    (849,1149)  
1621  (7009,8415)    (434,534)  
1622  (7009,8870)    (434,534)  
1623  (7010,6535)    (930,1030)  
1624  (7010,7455)    (1860,2060)  
1625  (7010,8152)    (154,254)  
1626  (7010,10002)    (123,223)  
1627  (7011,7899)    (246,446)  
1628  (7011,8132)    (492,892)  
1629  (7012,6494)    (123,223)  
1630  (7012,6949)    (862,962)  
1631  (7012,8344)    (1724,1924)  
1632  (7013,6696)    (2586,2886)  
1633  (7013,7616)    (530,630)  
1634  (7013,9942)    (1060,1260)  
1635  (7014,6666)    (530,630)  
1636  (7014,9466)    (104,204)  
1637  (7015,6878)    (779,879)  
1638  (7015,9436)    (1558,1758)  
1639  (7016,6626)    (779,879)  
1640  (7016,7566)    (459,559)  
1641  (7016,8021)    (918,1118)  
1642  (7017,6141)    (1836,2236)  
1643  (7017,6373)    (459,559)  
1644  (7017,7303)    (823,923)  
1645  (7018,8446)    (1646,1846)  
1646  (7019,7960)    (343,443)  
1647  (7020,9083)    (686,886)  
1648  (7021,7667)    (1372,1772)  
1649  (7021,9538)    (686,886)  
1650  (7022,8587)    (246,346)  
1651  (7022,8800)    (883,983)  
1652  (7023,7172)    (1766,1966)  
1653  (7024,8759)    (3532,3932)  
1654  (7025,6202)    (2649,2949)  
1655  (7025,6889)    (227,327)  
1656  (7025,8274)    (227,327)  
1657  (7026,7789)    (823,923)  
1658  (7026,8476)    (1646,1846)  
1659  (7026,8709)    (1646,1846)  
1660  (7027,5908)    (32,132)  
1661  (7027,7526)    (64,264)  
1662  (7027,8224)    (128,528)  
1663  (7030,7243)    (96,396)  
1664  (7031,6060)    (126,226)  
1665  (7031,6748)    (252,452)  
1666  (7031,7223)    (378,678)  
1667  (7032,6263)    (166,266)  
1668  (7032,6970)    (324,424)  
1669  (7033,8315)    (648,848)  
1670  (7034,5990)    (1296,1696)  
1671  (7034,6455)    (361,461)  
1672  (7034,8537)    (722,922)  
1673  (7034,9225)    (1444,1844)  
1674  (7035,7132)    (706,806)  
1675  (7037,8932)    (1412,1612)  
1676  (7037,9852)    (706,806)  
1677  (7038,6586)    (503,603)  
1678  (7039,6111)    (1006,1206)  
1679  (7039,9346)    (2012,2412)  
1680  (7040,6313)    (503,603)  
1681  (7040,6778)    (419,519)  
1682  (7041,9771)    (419,519)  
1683  (7042,8113)    (195,295)  
1684  (7042,8346)    (195,295)  
1685  (7042,9276)    (945,1045)  
1686  (7042,9731)    (1890,2090)  
1687  (7043,6020)    (3780,4180)  
1688  (7043,6485)    (945,1045)  
1689  (7045,7365)    (970,1070)  
1690  (7046,7325)    (1940,2140)  
1691  (7046,7800)    (3880,4280)  
1692  (7046,9417)    (2910,3210)  
1693  (7046,9882)    (257,357)  
1694  (7048,7062)    (514,714)  
1695  (7048,7982)    (1028,1428)  
1696  (7048,8679)    (514,714)  
1697  (7049,6334)    (41,141)  
1698  (7049,9579)    (82,282)  
1699  (7049,10034)    (164,564)  
1700  (7050,7931)    (123,423)  
1701  (7052,8589)    (352,452)  
1702  (7052,9519)    (352,452)  
1703  (7053,6931)    (137,237)  
1704  (7053,7638)    (274,474)  
1705  (7053,7861)    (548,948)  
1706  (7054,6223)    (274,474)  
1707  (7054,8993)    (192,292)  
1708  (7055,5970)    (384,584)  
1709  (7055,8508)    (192,292)  
1710  (7055,9913)    (41,141)  
1711  (7057,6617)    (82,282)  
1712  (7057,8245)    (164,564)  
1713  (7058,6132)    (123,423)  
1714  (7058,8437)    (380,480)  
1715  (7059,7275)    (380,480)  
1716  (7059,8195)    (222,322)  
1717  (7060,8407)    (444,644)  
1718  (7061,6072)    (666,966)  
1719  (7061,6294)    (52,152)  
1720  (7061,6517)    (104,304)  
1721  (7061,6759)    (156,456)  
1722  (7062,6264)    (656,756)  
1723  (7063,7396)    (1312,1512)  
1724  (7063,9256)    (2624,3024)  
1725  (7064,7609)    (656,756)  
1726  (7065,6891)    (612,712)  
1727  (7065,8063)    (1224,1424)  
1728  (7065,8741)    (2448,2848)  
1729  (7065,9681)    (1836,2136)  
1730  (7066,5951)    (364,464)  
1731  (7067,8013)    (728,928)  
1732  (7067,9398)    (1456,1856)  
1733  (7068,7750)    (1092,1392)  
1734  (7069,9813)    (199,299)  
1735  (7070,7700)    (398,598)  
1736  (7070,8872)    (398,598)  
1737  (7071,6062)    (826,926)  
1738  (7071,7225)    (1652,1852)  
1739  (7072,8812)    (826,926)  
1740  (7072,9752)    (652,752)  
1741  (7073,6012)    (652,752)  
1742  (7073,9024)    (474,574)  
1743  (7073,10187)    (858,958)  
1744  (7074,9924)    (1716,1916)  
1745  (7075,6669)    (2574,2874)  
1746  (7075,8761)    (480,580)  
1747  (7077,6153)    (960,1160)  
1748  (7077,6386)    (1920,2320)  
1749  (7077,6861)    (480,580)  
1750  (7077,7538)    (582,682)  
1751  (7077,10106)    (369,469)  
1752  (7078,5901)    (738,938)  
1753  (7078,6831)    (1476,1876)  
1754  (7078,9843)    (738,938)  
1755  (7079,9126)    (597,697)  
1756  (7080,6548)    (1194,1394)  
1757  (7080,9095)    (2388,2788)  
1758  (7081,6993)    (633,733)  
1759  (7082,7427)    (1266,1466)  
1760  (7082,9065)    (360,460)  
1761  (7082,9298)    (720,920)  
1762  (7084,5992)    (1440,1840)  
1763  (7084,6467)    (720,920)  
1764  (7084,7154)    (715,815)  
1765  (7085,5972)    (1430,1630)  
1766  (7085,6679)    (2860,3260)  
1767  (7085,7377)    (715,815)  
1768  (7085,8287)    (980,1080)  
1769  (7086,7802)    (1960,2160)  
1770  (7086,8499)    (2940,3240)  
1771  (7086,9187)    (652,752)  
1772  (7088,9379)    (1304,1504)  
1773  (7089,6578)    (2608,3008)  
1774  (7089,9581)    (652,752)  
1775  (7090,6083)    (266,366)  
1776  (7090,7013)    (532,732)  
1777  (7090,7488)    (1064,1464)  
1778  (7092,6740)    (798,1098)  
1779  (7092,9996)    (236,336)  
1780  (7094,6235)    (146,246)  
1781  (7094,8550)    (292,492)  
1782  (7094,9945)    (584,984)  
1783  (7096,6660)    (146,246)  
1784  (7097,8934)    (50,150)  
1785  (7097,9642)    (100,300)  
1786  (7098,8227)    (200,600)  
1787  (7099,8904)    (50,150)  
1788  (7099,10057)    (310,410)  
1789  (7100,6791)    (620,820)  
1790  (7100,9329)    (1240,1640)  
1791  (7101,5841)    (310,410)  
1792  (7101,6306)    (387,487)  
1793  (7102,6983)    (774,974)  
1794  (7102,7913)    (1548,1948)  
1795  (7102,9753)    (950,1050)  
1796  (7103,7428)    (950,1050)  
1797  (7104,6013)    (94,194)  
1798  (7104,7165)    (188,388)  
1799  (7104,9005)    (376,776)  
1800  (7106,6185)    (282,582)  
1801  (7107,6862)    (953,1053)  
1802  (7107,7317)    (1906,2106)  
1803  (7108,6610)    (3812,4212)  
1804  (7109,8672)    (799,899)  
1805  (7110,8652)    (1598,1798)  
1806  (7111,5841)    (2397,2697)  
1807  (7111,6761)    (530,630)  
1808  (7111,10017)    (1060,1260)  
1809  (7112,8136)    (1060,1260)  
1810  (7112,8824)    (422,522)  
1811  (7113,9511)    (844,1044)  
1812  (7114,6933)    (1688,2088)  
1813  (7114,7631)    (1266,1566)  
1814  (7114,7853)    (702,802)  
1815  (7115,6671)    (1404,1604)  
1816  (7115,8066)    (1404,1604)  
1817  (7116,10138)    (835,935)  
1818  (7117,6640)    (835,935)  
1819  (7117,8480)    (920,1020)  
1820  (7117,8945)    (1840,2040)  
1821  (7118,7530)    (2760,3060)  
1822  (7119,6125)    (73,173)  
1823  (7119,7287)    (146,346)  
1824  (7121,6549)    (292,692)  
1825  (7121,7702)    (73,173)  
1826  (7121,9795)    (455,555)  
1827  (7122,6064)    (910,1110)  
1828  (7123,6044)    (1820,2220)  
1829  (7123,7197)    (1365,1665)  
1830  (7124,6711)    (972,1072)  
1831  (7124,7156)    (1944,2144)  
1832  (7125,9471)    (3888,4288)  
1833  (7126,5963)    (972,1072)  
1834  (7126,9198)    (462,562)  
1835  (7127,6863)    (924,1124)  
1836  (7129,6813)    (1386,1686)  
1837  (7129,7278)    (392,492)  
1838  (7130,5883)    (392,492)  
1839  (7130,9118)    (5,105)  
1840  (7131,8157)    (10,210)  
1841  (7132,6297)    (20,420)  
1842  (7132,6985)    (10,210)  
1843  (7132,9290)    (487,587)  
1844  (7132,9522)    (974,1174)  
1845  (7134,6944)    (1948,2348)  
1846  (7134,8562)    (969,1069)  
1847  (7134,9714)    (1938,2138)  
1848  (7135,6216)    (735,835)  
1849  (7135,8542)    (869,969)  
1850  (7136,7116)    (454,554)  
1851  (7136,8279)    (908,1108)  
1852  (7137,5933)    (1816,2216)  
1853  (7137,6631)    (570,670)  
1854  (7138,7773)    (1140,1340)  
1855  (7138,8006)    (2280,2680)  
1856  (7138,8926)    (1710,2010)  
1857  (7138,9159)    (290,390)  
1858  (7138,9391)    (580,780)  
1859  (7139,6601)    (1160,1560)  
1860  (7140,6328)    (683,783)  
1861  (7140,7025)    (193,293)  
1862  (7140,8643)    (386,586)  
1863  (7142,6753)    (386,586)  
1864  (7142,7905)    (374,474)  
1865  (7142,8613)    (748,948)  
1866  (7143,6045)    (1496,1896)  
1867  (7143,6500)    (374,474)  
1868  (7143,8805)    (842,942)  
1869  (7146,6894)    (1684,1884)  
1870  (7146,8987)    (3368,3768)  
1871  (7147,6399)    (191,291)  
1872  (7147,6642)    (382,582)  
1873  (7149,6834)    (191,291)  
1874  (7149,7531)    (911,1011)  
1875  (7149,8219)    (1822,2022)  
1876  (7151,5853)    (1822,2022)  
1877  (7151,7238)    (31,131)  
1878  (7152,7926)    (62,262)  
1879  (7152,8158)    (62,262)  
1880  (7152,10241)    (40,140)  
1881  (7154,6248)    (80,280)  
1882  (7154,7643)    (788,888)  
1883  (7154,10180)    (1576,1776)  
1884  (7155,7380)    (852,952)  
1885  (7156,7592)    (1704,1904)  
1886  (7156,8522)    (3408,3808)  
1887  (7156,8745)    (742,842)  
1888  (7157,6187)    (1484,1684)  
1889  (7158,7077)    (2226,2526)  
1890  (7158,8472)    (446,546)  
1891  (7158,8694)    (892,1092)  
1892  (7159,6592)    (142,242)  
1893  (7159,8907)    (284,484)  
1894  (7160,7724)    (142,242)  
1895  (7160,8432)    (906,1006)  
1896  (7161,6551)    (906,1006)  
1897  (7161,9786)    (970,1070)  
1898  (7163,5813)    (1940,2140)  
1899  (7163,7198)    (3880,4280)  
1900  (7163,7906)    (2910,3210)  
1901  (7164,6723)    (843,943)  
1902  (7164,8341)    (1686,1886)  
1903  (7164,9261)    (2529,2829)  
1904  (7169,9837)    (137,237)  
1905  (7170,7269)    (274,474)  
1906  (7171,6319)    (274,474)  
1907  (7172,9999)    (666,766)  
1908  (7173,9059)    (1332,1532)  
1909  (7174,8806)    (1332,1532)  
1910  (7174,9736)    (456,556)  
1911  (7175,6228)    (912,1112)  
1912  (7175,6936)    (1824,2224)  
1913  (7175,9484)    (709,809)  
1914  (7176,6451)    (1418,1618)  
1915  (7176,7128)    (2836,3236)  
1916  (7177,6886)    (1418,1618)  
1917  (7177,7351)    (526,626)  
1918  (7177,7795)    (1052,1252)  
1919  (7177,9898)    (1578,1878)  
1920  (7180,8432)    (889,989)  
1921  (7180,10293)    (1778,1978)  
1922  (7181,6785)    (3556,3956)  
1923  (7185,9929)    (859,959)  
1924  (7186,8069)    (669,769)  
1925  (7186,9211)    (1338,1538)  
1926  (7187,8261)    (2676,3076)  
1927  (7187,9656)    (669,769)  
1928  (7188,6168)    (423,523)  
1929  (7188,8473)    (846,1046)  
1930  (7190,9363)    (846,1046)  
1931  (7191,9808)    (62,162)  
1932  (7194,8110)    (978,1078)  
1933  (7195,5997)    (1956,2156)  
1934  (7195,9009)    (288,388)  
1935  (7197,6664)    (576,776)  
1936  (7197,7351)    (864,1164)  
1937  (7197,9424)    (96,196)  
1938  (7198,7321)    (96,196)  
1939  (7198,7554)    (304,404)  
1940  (7198,8494)    (608,808)  
1941  (7198,10334)    (1216,1616)  
1942  (7199,9859)    (304,404)  
1943  (7199,10081)    (6,106)  
1944  (7200,7978)    (12,212)  
1945  (7200,8201)    (18,318)  
1946  (7201,8413)    (587,687)  
1947  (7201,9101)    (1174,1374)  
1948  (7202,5855)    (326,426)  
1949  (7202,7705)    (326,426)  
1950  (7202,9556)    (561,661)  
1951  (7202,10021)    (1122,1322)  
1952  (7204,5805)    (226,326)  
1953  (7204,8353)    (452,652)  
1954  (7205,6462)    (904,1304)  
1955  (7205,6937)    (226,326)  
1956  (7205,8787)    (124,224)  
1957  (7205,9707)    (248,448)  
1958  (7205,10182)    (496,896)  
1959  (7206,6209)    (248,448)  
1960  (7206,6675)    (337,437)  
1961  (7207,6877)    (674,874)  
1962  (7207,8969)    (1011,1311)  
1963  (7208,8939)    (927,1027)  
1964  (7209,7069)    (1854,2054)  
1965  (7209,7766)    (927,1027)  
1966  (7210,6119)    (723,823)  
1967  (7210,8676)    (1446,1646)  
1968  (7210,9131)    (2892,3292)  
1969  (7210,9839)    (1446,1646)  
1970  (7211,6796)    (693,793)  
1971  (7211,8869)    (1386,1586)  
1972  (7212,7473)    (1386,1586)  
1973  (7212,8626)    (819,919)  
1974  (7212,10243)    (664,764)  
1975  (7213,6058)    (1328,1528)  
1976  (7213,6988)    (2656,3056)  
1977  (7213,7211)    (1992,2292)  
1978  (7214,6270)    (120,220)  
1979  (7214,8575)    (240,440)  
1980  (7215,7160)    (240,440)  
1981  (7215,7868)    (330,430)  
1982  (7216,6685)    (660,860)  
1983  (7216,8313)    (660,860)  
1984  (7217,7595)    (679,779)  
1985  (7217,8515)    (1358,1558)  
1986  (7218,6402)    (2037,2337)  
1987  (7218,6645)    (867,967)  
1988  (7218,8727)    (1734,1934)  
1989  (7219,5917)    (3468,3868)  
1990  (7221,7039)    (2601,2901)  
1991  (7224,6493)    (793,893)  
1992  (7224,7656)    (1586,1786)  
1993  (7225,6706)    (3172,3572)  
1994  (7226,6231)    (793,893)  
1995  (7226,6443)    (415,515)  
1996  (7226,9688)    (605,705)  
1997  (7227,6665)    (1210,1410)  
1998  (7227,7353)    (605,705)  
1999  (7227,9213)    (643,743)  
2000  (7228,8263)    (1286,1486)  
2001  (7229,7545)    (1286,1486)  
2002  (7230,7282)    (354,454)  
2003  (7231,6332)    (354,454)  
2004  (7233,7687)    (220,320)  
2005  (7234,6736)    (440,640)  
2006  (7234,10194)    (880,1280)  
2007  (7235,6939)    (440,640)  
2008  (7235,8799)    (746,846)  
2009  (7236,6908)    (1492,1692)  
2010  (7236,8303)    (2984,3384)  
2011  (7236,9244)    (925,1025)  
2012  (7237,8506)    (1850,2050)  
2013  (7238,6170)    (3700,4100)  
2014  (7239,6838)    (925,1025)  
2015  (7239,8000)    (510,610)  
2016  (7239,9385)    (1020,1220)  
2017  (7240,8688)    (510,610)  
2018  (7240,8900)    (291,391)  
2019  (7241,6120)    (582,782)  
2020  (7241,8425)    (291,391)  
2021  (7242,6545)    (938,1038)  
2022  (7242,7717)    (1876,2076)  
2023  (7242,8162)    (3752,4152)  
2024  (7242,9790)    (2814,3114)  
2025  (7242,10255)    (870,970)  
2026  (7243,9315)    (1740,1940)  
2027  (7244,6282)    (1740,1940)  
2028  (7245,8092)    (285,385)  
2029  (7246,7839)    (285,385)  
2030  (7246,8536)    (54,154)  
2031  (7246,9477)    (108,308)  
2032  (7247,5969)    (216,616)  
2033  (7247,7121)    (54,154)  
2034  (7247,8284)    (56,156)  
2035  (7249,7323)    (112,312)  
2036  (7250,7071)    (168,468)  
2037  (7250,7283)    (135,235)  
2038  (7250,7758)    (270,470)  
2039  (7250,9133)    (540,940)  
2040  (7250,9366)    (135,235)  
2041  (7250,9608)    (296,396)  
2042  (7251,6353)    (579,679)  
2043  (7251,6585)    (1158,1358)  
2044  (7252,7243)    (2316,2716)  
2045  (7252,7930)    (874,974)  
2046  (7252,9558)    (1748,1948)  
2047  (7254,6980)    (1748,1948)  
2048  (7254,8365)    (315,415)  
2049  (7254,9052)    (630,830)  
2050  (7254,9982)    (315,415)  
2051  (7255,6009)    (770,870)  
2052  (7255,6717)    (770,870)  
2053  (7255,8557)    (281,381)  
2054  (7256,8769)    (562,762)  
2055  (7258,7344)    (562,762)  
2056  (7258,8264)    (111,211)  
2057  (7259,9871)    (277,377)  
2058  (7260,7981)    (554,754)  
2059  (7260,8214)    (1108,1508)  
2060  (7261,9811)    (831,1131)  
2061  (7262,10033)    (454,554)  
2062  (7263,7233)    (454,554)  
2063  (7264,6273)    (866,966)  
2064  (7265,6242)    (1732,1932)  
2065  (7265,6495)    (3464,3864)  
2066  (7265,6950)    (2598,2898)  
2067  (7265,8103)    (106,206)  
2068  (7266,7395)    (212,412)  
2069  (7266,7627)    (424,824)  
2070  (7266,10175)    (318,618)  
2071  (7268,6424)    (29,129)  
2072  (7269,7314)    (58,258)  
2073  (7269,8719)    (87,387)  
2074  (7269,10337)    (621,721)  
2075  (7270,6607)    (1242,1442)  
2076  (7270,8002)    (1242,1442)  
2077  (7271,6121)    (177,277)  
2078  (7271,7264)    (354,554)  
2079  (7271,10276)    (94,194)  
2080  (7272,6091)    (188,388)  
2081  (7272,7021)    (188,388)  
2082  (7273,6303)    (273,373)  
2083  (7273,8851)    (546,746)  
2084  (7273,9073)    (1092,1492)  
2085  (7274,7446)    (819,1119)  
2086  (7274,8588)    (391,491)  
2087  (7275,6030)    (782,982)  
2088  (7275,8801)    (1564,1964)  
2089  (7275,9255)    (391,491)  
2090  (7277,8053)    (611,711)  
2091  (7278,6192)    (1222,1422)  
2092  (7279,5930)    (2444,2844)  
2093  (7280,6132)    (889,989)  
2094  (7280,6597)    (1778,1978)  
2095  (7280,8214)    (3556,3956)  
2096  (7282,6799)    (1778,1978)  
2097  (7282,8417)    (13,113)  
2098  (7283,7224)    (26,226)  
2099  (7283,8629)    (494,594)  
2100  (7284,9519)    (988,1188)  
2101  (7284,9761)    (494,594)  
2102  (7285,7416)    (536,636)  
2103  (7285,7871)    (1072,1272)  
2104  (7286,9711)    (1608,1908)  
2105  (7287,5758)    (995,1095)  
2106  (7287,5970)    (1990,2190)  
2107  (7287,7598)    (853,953)  
2108  (7287,8993)    (1706,1906)  
2109  (7288,6415)    (544,644)  
2110  (7288,8508)    (160,260)  
2111  (7288,8740)    (320,520)  
2112  (7288,9195)    (320,520)  
2113  (7288,9671)    (622,722)  
2114  (7289,8023)    (1244,1444)  
2115  (7289,9640)    (1244,1444)  
2116  (7290,9165)    (752,852)  
2117  (7290,10085)    (1504,1704)  
2118  (7291,9125)    (2256,2556)  
2119  (7292,5859)    (692,792)  
2120  (7293,6537)    (1384,1584)  
2121  (7293,6992)    (2076,2376)  
2122  (7293,7244)    (935,1035)  
2123  (7293,8154)    (1870,2070)  
2124  (7294,5829)    (3740,4140)  
2125  (7295,5809)    (1870,2070)  
2126  (7295,7659)    (685,785)  
2127  (7296,7639)    (420,520)  
2128  (7296,9954)    (840,1040)  
2129  (7296,10399)    (753,853)  
2130  (7297,7133)    (1506,1706)  
2131  (7297,9449)    (739,839)  
2132  (7298,6193)    (110,210)  
2133  (7298,6658)    (110,210)  
2134  (7298,9206)    (110,210)  
2135  (7298,10369)    (220,420)  
2136  (7299,7801)    (110,210)  
2137  (7299,8953)    (324,424)  
2138  (7300,9853)    (324,424)  
2139  (7301,5890)    (922,1022)  
2140  (7301,8448)    (1844,2044)  
2141  (7302,8175)    (922,1022)  
2142  (7302,10268)    (114,214)  
2143  (7303,8852)    (228,428)  
2144  (7304,8610)    (114,214)  
2145  (7304,9297)    (353,453)  
2146  (7306,6709)    (706,906)  
2147  (7306,10177)    (1412,1812)  
2148  (7307,7376)    (1059,1359)  
2149  (7310,6143)    (120,220)  
2150  (7310,7083)    (240,440)  
2151  (7310,7306)    (120,220)  
2152  (7311,7508)    (855,955)  
2153  (7311,7741)    (1710,1910)  
2154  (7312,6335)    (3420,3820)  
2155  (7312,8661)    (402,502)  
2156  (7312,9105)    (804,1004)  
2157  (7313,7690)    (1608,2008)  
2158  (7313,7943)    (804,1004)  
2159  (7314,6052)    (339,439)  
2160  (7314,6750)    (678,878)  
2161  (7316,8570)    (1356,1756)  
2162  (7317,5759)    (339,439)  
2163  (7318,9904)    (285,385)  
2164  (7319,6861)    (570,770)  
2165  (7320,5931)    (1140,1540)  
2166  (7320,6619)    (855,1155)  
2167  (7321,6831)    (724,824)  
2168  (7321,9601)    (1448,1648)  
2169  (7322,6811)    (665,765)  
2170  (7323,6781)    (1330,1530)  
2171  (7323,8388)    (101,201)  
2172  (7323,8408)    (202,402)  
2173  (7323,10248)    (404,804)  
2174  (7324,6285)    (303,603)  
2175  (7324,6993)    (579,679)  
2176  (7326,6943)    (1158,1358)  
2177  (7326,9713)    (2316,2716)  
2178  (7326,10188)    (1158,1358)  
2179  (7327,9935)    (895,995)  
2180  (7328,6660)    (1790,1990)  
2181  (7328,7600)    (2685,2985)  
2182  (7329,5952)    (302,402)  
2183  (7330,8004)    (604,804)  
2184  (7330,8227)    (1208,1608)  
2185  (7330,8247)    (302,402)  
2186  (7332,6569)    (81,181)  
2187  (7332,7044)    (277,377)  
2188  (7332,7276)    (554,754)  
2189  (7336,6488)    (478,578)  
2190  (7336,8328)    (956,1156)  
2191  (7336,8793)    (1912,2312)  
2192  (7337,6225)    (478,578)  
2193  (7338,6438)    (272,372)  
2194  (7339,8500)    (544,744)  
2195  (7339,8965)    (272,372)  
2196  (7339,9663)    (860,960)  
2197  (7340,8692)    (1720,1920)  
2198  (7340,10320)    (753,853)  
2199  (7341,5892)    (1506,1706)  
2200  (7342,9127)    (1506,1706)  
2201  (7343,6771)    (956,1056)  
2202  (7344,7449)    (1912,2112)  
2203  (7344,7681)    (3824,4224)  
2204  (7345,5801)    (1912,2112)  
2205  (7345,7894)    (298,398)  
2206  (7346,6256)    (298,398)  
2207  (7346,9269)    (211,311)  
2208  (7346,9966)    (422,622)  
2209  (7348,7823)    (844,1244)  
2210  (7349,6175)    (633,933)  
2211  (7349,7348)    (244,344)  
2212  (7349,7813)    (244,344)  
2213  (7349,8733)    (564,664)  
2214  (7349,10118)    (1128,1328)  
2215  (7350,5700)    (2256,2656)  
2216  (7350,7318)    (918,1018)  
2217  (7350,7773)    (791,891)  
2218  (7350,9178)    (73,173)  
2219  (7352,5650)    (146,346)  
2220  (7352,7500)    (219,519)  
2221  (7352,7965)    (866,966)  
2222  (7352,8662)    (1732,1932)  
2223  (7353,6084)    (780,880)  
2224  (7353,7247)    (1560,1760)  
2225  (7353,10037)    (779,879)  
2226  (7354,6297)    (1558,1758)  
2227  (7354,8855)    (1558,1758)  
2228  (7354,9774)    (912,1012)  
2229  (7355,6034)    (1824,2024)  
2230  (7355,8359)    (1824,2024)  
2231  (7355,8602)    (567,667)  
2232  (7356,6721)    (1134,1334)  
2233  (7357,7389)    (1134,1334)  
2234  (7357,8309)    (394,494)  
2235  (7358,5751)    (788,988)  
2236  (7358,5973)    (1182,1482)  
2237  (7359,5943)    (834,934)  
2238  (7359,9431)    (1668,1868)  
2239  (7360,6863)    (3336,3736)  
2240  (7360,7096)    (2502,2802)  
2241  (7363,6317)    (328,428)  
2242  (7363,9563)    (656,856)  
2243  (7364,7005)    (984,1284)  
2244  (7365,10210)    (419,519)  
2245  (7366,6267)    (838,1038)  
2246  (7367,6469)    (1676,2076)  
2247  (7367,6924)    (419,519)  
2248  (7367,9017)    (258,358)  
2249  (7367,9947)    (258,358)  
2250  (7367,10159)    (59,159)  
2251  (7368,6682)    (118,318)  
2252  (7369,9199)    (236,636)  
2253  (7369,10351)    (59,159)  
2254  (7370,7551)    (375,475)  
2255  (7370,10331)    (750,950)  
2256  (7372,6358)    (1500,1900)  
2257  (7372,6591)    (750,950)  
2258  (7372,9593)    (971,1071)  
2259  (7372,10281)    (1942,2142)  
2260  (7374,9088)    (3884,4284)  
2261  (7374,9320)    (673,773)  
2262  (7375,9533)    (1346,1546)  
2263  (7376,6722)    (2692,3092)  
2264  (7377,5995)    (487,587)  
2265  (7377,6015)    (974,1174)  
2266  (7377,6237)    (1948,2348)  
2267  (7377,6702)    (694,794)  
2268  (7377,10392)    (1388,1588)  
2269  (7378,7369)    (2776,3176)  
2270  (7379,6197)    (210,310)  
2271  (7379,6652)    (420,620)  
2272  (7379,6894)    (840,1240)  
2273  (7379,7127)    (630,930)  
2274  (7380,6632)    (187,287)  
2275  (7380,6864)    (374,574)  
2276  (7380,8259)    (748,1148)  
2277  (7380,8937)    (911,1011)  
2278  (7380,9412)    (1822,2022)  
2279  (7381,7066)    (3644,4044)  
2280  (7381,7299)    (39,139)  
2281  (7382,8209)    (78,278)  
2282  (7383,9119)    (39,139)  
2283  (7383,9806)    (321,421)  
2284  (7384,6763)    (642,842)  
2285  (7384,8158)    (234,334)  
2286  (7385,6045)    (468,668)  
2287  (7386,5803)    (936,1336)  
2288  (7386,9968)    (1000,1100)  
2289  (7387,6480)    (2000,2200)  
2290  (7387,7168)    (1000,1100)  
2291  (7390,7087)    (272,372)  
